transaction_id;customer_id;Brand_product;transaction_date;online_order;order_status
8890;770;OHM Cycles 0;05.10.2017;False;Approved
8891;1688;Norco Bicycles 77;22.06.2017;True;Approved
8892;1743;Solex 73;19.06.2017;False;Approved
8893;776;Giant Bicycles 64;14.11.2017;False;Approved
8894;1838;Trek Bicycles 35;23.04.2017;False;Approved
8895;2062;OHM Cycles 51;08.04.2017;False;Approved
8896;1736;Giant Bicycles 1;10.04.2017;True;Approved
8897;2436;WeareA2B 76;15.01.2017;True;Approved
8898;254;Giant Bicycles 25;14.04.2017;True;Approved
8899;3074;Giant Bicycles 60;20.12.2017;True;Approved
8900;3181;WeareA2B 34;29.11.2017;False;Approved
8901;701;WeareA2B 57;28.11.2017;False;Approved
8902;2684;OHM Cycles 80;22.11.2017;True;Approved
8903;1536;OHM Cycles 19;25.11.2017;True;Approved
8904;2798;Trek Bicycles 100;08.07.2017;False;Approved
8905;13;Solex 66;16.02.2017;False;Approved
8906;508;Giant Bicycles 39;28.07.2017;False;Approved
8907;1343;Trek Bicycles 100;07.01.2017;True;Approved
8908;2166;Trek Bicycles 70;15.10.2017;True;Approved
8909;2009;OHM Cycles 37;08.04.2017;True;Approved
8910;3262;Giant Bicycles 4;14.10.2017;False;Approved
8911;194;WeareA2B 65;09.02.2017;False;Approved
8912;674;OHM Cycles 56;30.08.2017;False;Approved
8913;2185;Solex 45;06.08.2017;False;Approved
8914;669;WeareA2B 89;02.08.2017;True;Approved
8915;21;Norco Bicycles 72;24.12.2017;False;Approved
8916;2911;OHM Cycles 40;15.01.2017;True;Approved
8917;2445;OHM Cycles 40;17.10.2017;False;Approved
8918;2232;WeareA2B 48;26.02.2017;False;Approved
8919;625;Norco Bicycles 86;15.04.2017;True;Approved
8920;2524;OHM Cycles 86;28.03.2017;True;Approved
8921;3377;Trek Bicycles 35;08.06.2017;True;Approved
8922;413;OHM Cycles 87;16.07.2017;False;Approved
8923;1104;OHM Cycles 6;09.03.2017;False;Approved
8924;3048;WeareA2B 54;19.11.2017;False;Approved
8925;719; 0;11.09.2017;True;Approved
8926;1090;WeareA2B 96;20.10.2017;True;Approved
8927;1400;Giant Bicycles 78;07.01.2017;True;Approved
8928;1952;Solex 24;02.02.2017;False;Approved
8929;1227;Solex 97;15.04.2017;True;Approved
8930;3250;OHM Cycles 98;06.10.2017;False;Approved
8931;669;Trek Bicycles 35;22.12.2017;True;Approved
8932;2565;Trek Bicycles 27;06.09.2017;False;Approved
8933;1124;Trek Bicycles 55;13.04.2017;False;Approved
8934;1812;Solex 41;22.01.2017;;Approved
8935;2476;Solex 66;04.12.2017;False;Approved
8936;1988;Solex 30;13.07.2017;False;Approved
8937;1154;Solex 62;22.02.2017;True;Approved
8938;2351;OHM Cycles 61;15.05.2017;True;Approved
8939;2556;Norco Bicycles 15;16.12.2017;False;Approved
8940;2462;Solex 91;12.09.2017;False;Cancelled
8941;1619;Norco Bicycles 90;22.03.2017;False;Approved
8942;3177;Solex 17;05.02.2017;True;Approved
8943;3189;Solex 91;04.11.2017;True;Approved
8944;2082;WeareA2B 89;22.01.2017;False;Approved
8945;2635;WeareA2B 12;17.10.2017;False;Approved
8946;52;WeareA2B 74;05.09.2017;False;Approved
8947;148;OHM Cycles 6;17.01.2017;False;Approved
8948;1371;Giant Bicycles 1;04.12.2017;True;Approved
8949;3067;Giant Bicycles 4;19.05.2017;True;Approved
8950;3302;Giant Bicycles 39;03.02.2017;;Approved
8951;2202;OHM Cycles 37;31.03.2017;True;Approved
8952;556;Solex 30;25.06.2017;False;Approved
8953;436;Norco Bicycles 29;10.11.2017;True;Approved
8954;750;OHM Cycles 6;27.07.2017;False;Approved
8955;2572;WeareA2B 12;12.05.2017;True;Approved
8956;2832; 0;20.06.2017;True;Approved
8957;2530;OHM Cycles 6;20.08.2017;False;Approved
8958;1640;Trek Bicycles 0;24.03.2017;True;Approved
8959;928;Giant Bicycles 35;04.10.2017;True;Approved
8960;730;Solex 97;15.08.2017;False;Approved
8961;1181;Norco Bicycles 29;05.03.2017;True;Approved
8962;3061;Giant Bicycles 39;22.09.2017;True;Approved
8963;1695;Norco Bicycles 88;28.09.2017;True;Approved
8964;941;Solex 73;25.11.2017;True;Approved
8965;2629;WeareA2B 21;16.11.2017;False;Approved
8966;985;OHM Cycles 33;16.12.2017;False;Approved
8967;1636;Norco Bicycles 0;14.05.2017;False;Approved
8968;1422;Norco Bicycles 34;13.11.2017;True;Approved
8969;1165;Trek Bicycles 0;11.10.2017;True;Approved
8970;1054;Giant Bicycles 75;28.04.2017;False;Approved
8971;2625;Solex 36;23.01.2017;True;Approved
8972;1675;Solex 63;17.01.2017;False;Approved
8973;2573;Trek Bicycles 84;15.11.2017;False;Approved
8974;2329;Trek Bicycles 98;20.12.2017;True;Approved
8975;3086;Giant Bicycles 7;18.11.2017;False;Approved
8976;3426;Giant Bicycles 60;15.11.2017;True;Approved
8977;2182;WeareA2B 29;02.02.2017;False;Approved
8978;358;OHM Cycles 86;27.02.2017;False;Approved
8979;1956;Giant Bicycles 87;27.11.2017;False;Approved
8980;2641;Trek Bicycles 27;11.10.2017;True;Approved
8981;584;Trek Bicycles 14;20.08.2017;True;Approved
8982;353;Solex 17;28.03.2017;True;Approved
8983;1595;WeareA2B 85;11.05.2017;False;Approved
8984;1731;Norco Bicycles 0;27.10.2017;False;Approved
8985;863;Norco Bicycles 77;20.06.2017;False;Approved
8986;1095;Trek Bicycles 3;16.12.2017;False;Approved
8987;2386;Solex 73;07.10.2017;False;Approved
8988;1084;Norco Bicycles 28;02.04.2017;True;Approved
8989;621;Giant Bicycles 0;26.06.2017;True;Approved
8990;1439;Solex 45;15.08.2017;True;Approved
8991;3066;Giant Bicycles 31;12.05.2017;True;Approved
8992;960;WeareA2B 26;13.10.2017;True;Approved
8993;2806;Giant Bicycles 1;08.06.2017;False;Approved
8994;1790;OHM Cycles 58;21.09.2017;False;Approved
8995;2968;Solex 14;12.07.2017;False;Approved
8996;2726;WeareA2B 57;30.05.2017;False;Approved
8997;377;Giant Bicycles 66;05.07.2017;True;Approved
8998;1185;WeareA2B 22;13.01.2017;True;Approved
8999;1728;Norco Bicycles 29;24.09.2017;False;Approved
9000;3109;OHM Cycles 42;23.03.2017;False;Approved
9001;2414;OHM Cycles 42;26.12.2017;False;Approved
9002;1419;Giant Bicycles 25;14.02.2017;True;Approved
9003;3327;WeareA2B 93;11.10.2017;False;Approved
9004;2132;Trek Bicycles 38;11.11.2017;True;Approved
9005;2730;WeareA2B 50;07.07.2017;False;Approved
9006;3283;WeareA2B 44;16.11.2017;True;Approved
9007;1929;Solex 83;08.01.2017;False;Approved
9008;3293;Solex 79;25.11.2017;True;Approved
9009;1969;Giant Bicycles 1;30.10.2017;True;Approved
9010;2401;WeareA2B 10;16.09.2017;True;Approved
9011;1533;OHM Cycles 86;05.01.2017;True;Approved
9012;1022;WeareA2B 57;08.10.2017;True;Approved
9013;3169;WeareA2B 44;05.01.2017;False;Approved
9014;853;OHM Cycles 53;08.01.2017;True;Approved
9015;2560;Solex 24;21.04.2017;False;Approved
9016;1482;Solex 43;23.10.2017;False;Approved
9017;3133;OHM Cycles 42;21.04.2017;False;Approved
9018;432;Norco Bicycles 67;15.05.2017;True;Approved
9019;2993;WeareA2B 89;15.05.2017;False;Cancelled
9020;3014;Norco Bicycles 41;29.09.2017;True;Approved
9021;3434;Solex 8;27.10.2017;False;Approved
9022;1546;Norco Bicycles 88;03.03.2017;True;Approved
9023;474;Solex 21;24.09.2017;True;Approved
9024;635;Solex 2;14.09.2017;False;Approved
9025;1348;OHM Cycles 46;07.09.2017;False;Approved
9026;2630;Norco Bicycles 72;07.04.2017;False;Approved
9027;1527;Solex 38;04.02.2017;False;Approved
9028;218;WeareA2B 59;02.07.2017;True;Approved
9029;1000;WeareA2B 48;21.10.2017;True;Approved
9030;2036;WeareA2B 48;05.12.2017;False;Approved
9031;748;Giant Bicycles 32;27.04.2017;True;Approved
9032;2333;Solex 17;08.05.2017;True;Approved
9033;2088;Giant Bicycles 31;21.12.2017;True;Approved
9034;2737;WeareA2B 92;05.09.2017;True;Approved
9035;3245;Norco Bicycles 56;28.07.2017;True;Approved
9036;818;Norco Bicycles 81;03.10.2017;True;Approved
9037;892;Trek Bicycles 49;02.01.2017;False;Approved
9038;3165;Giant Bicycles 1;05.03.2017;True;Approved
9039;8;Giant Bicycles 4;21.10.2017;True;Approved
9040;2860;WeareA2B 65;08.01.2017;True;Approved
9041;1153;OHM Cycles 6;13.12.2017;True;Approved
9042;1957;Norco Bicycles 15;10.10.2017;True;Approved
9043;2943;Solex 14;26.05.2017;False;Approved
9044;34;WeareA2B 12;13.02.2017;False;Approved
9045;418;Giant Bicycles 78;26.01.2017;True;Approved
9046;1720;WeareA2B 93;17.07.2017;True;Approved
9047;2951;WeareA2B 17;21.03.2017;False;Approved
9048;2127;Trek Bicycles 47;28.11.2017;False;Approved
9049;1985;Norco Bicycles 28;12.01.2017;False;Approved
9050;2550;Trek Bicycles 49;09.06.2017;False;Approved
9051;1694;WeareA2B 44;10.09.2017;False;Approved
9052;2067;OHM Cycles 99;28.09.2017;True;Approved
9053;662;Trek Bicycles 98;21.04.2017;False;Approved
9054;3182;Solex 2;09.03.2017;False;Approved
9055;706;Norco Bicycles 18;30.07.2017;True;Approved
9056;2285;Solex 22;11.07.2017;True;Approved
9057;302;Norco Bicycles 90;20.01.2017;;Approved
9058;761;Solex 21;24.07.2017;True;Approved
9059;619;Trek Bicycles 14;25.02.2017;False;Approved
9060;1398;Solex 21;06.07.2017;True;Approved
9061;2796;Giant Bicycles 94;02.01.2017;True;Approved
9062;1959;WeareA2B 74;10.05.2017;True;Approved
9063;913;OHM Cycles 99;08.09.2017;False;Approved
9064;1602;WeareA2B 93;13.10.2017;False;Approved
9065;3447;Giant Bicycles 5;17.03.2017;False;Approved
9066;1539;Trek Bicycles 70;17.07.2017;False;Approved
9067;2720;Giant Bicycles 7;04.08.2017;False;Approved
9068;2145;Solex 30;19.06.2017;False;Approved
9069;3264;Norco Bicycles 81;13.02.2017;False;Approved
9070;2230;Trek Bicycles 7;26.10.2017;True;Approved
9071;823;OHM Cycles 37;14.10.2017;False;Approved
9072;2431;Trek Bicycles 14;26.05.2017;True;Approved
9073;979;Norco Bicycles 18;03.06.2017;True;Approved
9074;1014;Giant Bicycles 39;22.09.2017;False;Approved
9075;172;Giant Bicycles 1;19.12.2017;True;Approved
9076;1906;Norco Bicycles 15;24.05.2017;True;Approved
9077;3151;Trek Bicycles 47;25.03.2017;True;Approved
9078;329;WeareA2B 91;19.05.2017;True;Approved
9079;2351;Norco Bicycles 79;22.01.2017;True;Approved
9080;2909;Giant Bicycles 50;15.01.2017;True;Approved
9081;328;Giant Bicycles 32;25.10.2017;False;Approved
9082;963;Solex 66;04.07.2017;True;Approved
9083;1346;Norco Bicycles 72;15.12.2017;True;Approved
9084;2686;OHM Cycles 37;01.12.2017;False;Approved
9085;1455;Solex 41;28.11.2017;False;Approved
9086;1356;Norco Bicycles 69;08.12.2017;True;Approved
9087;878;Giant Bicycles 78;24.06.2017;True;Approved
9088;601;Solex 90;02.11.2017;True;Approved
9089;2301;WeareA2B 48;13.07.2017;False;Approved
9090;2886;OHM Cycles 51;24.05.2017;False;Approved
9091;2720;Giant Bicycles 35;04.07.2017;False;Approved
9092;882;OHM Cycles 61;11.04.2017;False;Approved
9093;91;WeareA2B 57;15.12.2017;False;Approved
9094;498;Norco Bicycles 61;09.11.2017;True;Approved
9095;526;Solex 30;29.07.2017;True;Approved
9096;3075;Norco Bicycles 79;16.09.2017;False;Approved
9097;2172;Solex 17;08.02.2017;True;Approved
9098;1074;WeareA2B 0;29.11.2017;False;Approved
9099;860;Trek Bicycles 38;03.09.2017;True;Approved
9100;1389;WeareA2B 93;19.02.2017;True;Approved
9101;744;Solex 30;24.04.2017;False;Approved
9102;2480;Solex 81;04.07.2017;False;Approved
9103;739;OHM Cycles 19;12.10.2017;True;Approved
9104;3195;Trek Bicycles 70;11.11.2017;True;Approved
9105;2549;OHM Cycles 42;03.11.2017;True;Approved
9106;153;Trek Bicycles 49;02.05.2017;True;Approved
9107;1221;Solex 81;16.11.2017;True;Approved
9108;2418;Trek Bicycles 14;07.11.2017;False;Approved
9109;1585;Solex 43;08.07.2017;False;Approved
9110;1286;Solex 13;30.10.2017;False;Approved
9111;2576;Giant Bicycles 11;26.09.2017;True;Approved
9112;2483;OHM Cycles 56;17.04.2017;False;Approved
9113;3364;Trek Bicycles 35;07.02.2017;True;Approved
9114;1710;WeareA2B 63;11.10.2017;True;Approved
9115;2889;Norco Bicycles 72;15.03.2017;False;Approved
9116;123;Solex 13;09.02.2017;False;Approved
9117;3307;Giant Bicycles 50;31.05.2017;False;Approved
9118;266;Solex 43;24.11.2017;True;Approved
9119;668;Solex 38;22.09.2017;True;Approved
9120;2627;OHM Cycles 80;06.11.2017;True;Approved
9121;2695;Solex 13;17.12.2017;True;Approved
9122;2614;Solex 14;10.12.2017;False;Approved
9123;790;Giant Bicycles 1;01.03.2017;False;Approved
9124;830;Solex 62;23.07.2017;True;Approved
9125;235;Norco Bicycles 15;28.12.2017;False;Approved
9126;1076;Giant Bicycles 32;15.07.2017;True;Approved
9127;1826;WeareA2B 0;12.08.2017;False;Approved
9128;1451;Solex 63;08.10.2017;True;Approved
9129;3486;WeareA2B 89;27.04.2017;True;Approved
9130;865;Trek Bicycles 35;10.06.2017;True;Approved
9131;2830;Trek Bicycles 27;30.05.2017;False;Approved
9132;2150;Norco Bicycles 15;03.01.2017;True;Approved
9133;1630;Giant Bicycles 94;19.10.2017;True;Approved
9134;2122;Norco Bicycles 0;07.12.2017;False;Approved
9135;1973;Norco Bicycles 61;06.08.2017;True;Approved
9136;598;Norco Bicycles 41;06.04.2017;False;Approved
9137;1377;Giant Bicycles 25;16.04.2017;False;Approved
9138;787;Giant Bicycles 31;16.10.2017;False;Approved
9139;2847;Trek Bicycles 55;13.10.2017;False;Approved
9140;1212;Giant Bicycles 69;20.10.2017;False;Approved
9141;556;Solex 43;04.06.2017;True;Approved
9142;793;Solex 28;12.01.2017;False;Approved
9143;88;OHM Cycles 46;06.08.2017;True;Approved
9144;1524;Norco Bicycles 77;18.05.2017;False;Approved
9145;3343;OHM Cycles 52;27.01.2017;False;Approved
9146;2207;Giant Bicycles 4;21.09.2017;True;Approved
9147;2149;Solex 0;19.12.2017;False;Approved
9148;2722;Giant Bicycles 69;12.06.2017;False;Approved
9149;2522;OHM Cycles 30;06.12.2017;True;Approved
9150;234;OHM Cycles 93;03.08.2017;True;Approved
9151;1615;WeareA2B 26;24.03.2017;False;Approved
9152;254;Trek Bicycles 3;27.08.2017;False;Approved
9153;3143;Giant Bicycles 66;05.09.2017;True;Approved
9154;3451;WeareA2B 21;15.12.2017;True;Approved
9155;3120;Solex 91;30.10.2017;True;Approved
9156;2349;Solex 0;17.01.2017;False;Approved
9157;974;Solex 62;24.12.2017;False;Approved
9158;86;Norco Bicycles 88;30.12.2017;True;Approved
9159;717;Trek Bicycles 35;18.08.2017;False;Approved
9160;1837;Trek Bicycles 3;10.11.2017;False;Approved
9161;1588;OHM Cycles 46;26.11.2017;False;Approved
9162;408;Trek Bicycles 27;08.07.2017;False;Approved
9163;1061;Solex 2;02.12.2017;True;Approved
9164;377;Trek Bicycles 5;24.12.2017;False;Approved
9165;1719;Solex 0;09.05.2017;True;Approved
9166;1445;OHM Cycles 42;03.10.2017;True;Approved
9167;2282;Trek Bicycles 35;27.06.2017;False;Approved
9168;1840;OHM Cycles 0;23.09.2017;False;Approved
9169;990;WeareA2B 48;14.10.2017;False;Approved
9170;1798;Giant Bicycles 12;12.04.2017;False;Approved
9171;2341;Trek Bicycles 47;15.04.2017;False;Approved
9172;2515;Solex 46;11.02.2017;False;Approved
9173;1223;Trek Bicycles 49;04.08.2017;False;Approved
9174;3132;Giant Bicycles 95;21.08.2017;False;Approved
9175;551;OHM Cycles 0;09.06.2017;True;Approved
9176;3325;Trek Bicycles 0;08.07.2017;True;Approved
9177;3068;Solex 2;18.01.2017;True;Approved
9178;486;OHM Cycles 58;30.09.2017;True;Approved
9179;538;Solex 63;10.03.2017;True;Approved
9180;1464;Trek Bicycles 55;06.08.2017;;Approved
9181;671;WeareA2B 10;04.02.2017;True;Approved
9182;2648;WeareA2B 85;16.01.2017;True;Approved
9183;597;Giant Bicycles 4;25.05.2017;True;Approved
9184;656;Norco Bicycles 69;13.06.2017;True;Approved
9185;3309;OHM Cycles 25;21.07.2017;False;Approved
9186;1346;Solex 71;13.01.2017;True;Approved
9187;2844; 0;22.10.2017;False;Approved
9188;3314;Solex 24;08.03.2017;True;Approved
9189;3251;Norco Bicycles 0;15.12.2017;True;Approved
9190;1557;Norco Bicycles 29;16.10.2017;False;Approved
9191;2999;OHM Cycles 19;02.05.2017;True;Approved
9192;850;Giant Bicycles 33;26.11.2017;True;Approved
9193;25;OHM Cycles 6;17.09.2017;False;Approved
9194;2575;Solex 0;18.07.2017;False;Approved
9195;324;Norco Bicycles 90;30.04.2017;True;Approved
9196;364;OHM Cycles 51;15.03.2017;False;Approved
9197;3481;OHM Cycles 0;04.05.2017;False;Approved
9198;2562;WeareA2B 85;04.09.2017;True;Approved
9199;2637;OHM Cycles 68;18.10.2017;False;Approved
9200;3127;OHM Cycles 52;15.08.2017;False;Approved
9201;348;Trek Bicycles 70;22.06.2017;False;Approved
9202;1597;WeareA2B 44;04.12.2017;True;Approved
9203;235;Trek Bicycles 49;18.06.2017;True;Approved
9204;802;OHM Cycles 99;07.06.2017;True;Approved
9205;404;Solex 2;25.01.2017;False;Approved
9206;3061;Trek Bicycles 14;23.07.2017;True;Approved
9207;56;OHM Cycles 86;14.03.2017;False;Approved
9208;3060;Solex 17;12.03.2017;True;Approved
9209;3188;Giant Bicycles 32;22.01.2017;False;Approved
9210;3465;OHM Cycles 33;21.04.2017;False;Approved
9211;986;Solex 2;10.09.2017;True;Approved
9212;2777;Solex 30;18.05.2017;False;Approved
9213;177;Norco Bicycles 61;23.09.2017;False;Approved
9214;3203;Norco Bicycles 88;26.07.2017;False;Approved
9215;1551;OHM Cycles 80;17.10.2017;True;Approved
9216;2086;OHM Cycles 93;25.03.2017;True;Approved
9217;684;OHM Cycles 58;18.11.2017;True;Approved
9218;2633;Giant Bicycles 32;07.05.2017;False;Approved
9219;3278;Norco Bicycles 88;08.12.2017;True;Approved
9220;1156;Norco Bicycles 79;17.08.2017;False;Approved
9221;317;Giant Bicycles 31;11.10.2017;True;Approved
9222;2017;Giant Bicycles 32;15.02.2017;True;Approved
9223;1556;Norco Bicycles 82;02.09.2017;False;Approved
9224;724;Solex 36;12.11.2017;False;Approved
9225;2401;Norco Bicycles 34;07.09.2017;True;Approved
9226;578;Solex 0;02.05.2017;False;Approved
9227;267;WeareA2B 74;23.01.2017;False;Approved
9228;2676;Trek Bicycles 55;25.03.2017;True;Approved
9229;507;WeareA2B 85;10.02.2017;True;Approved
9230;2845;Trek Bicycles 47;31.07.2017;False;Approved
9231;3138; 0;25.02.2017;False;Approved
9232;3496;Norco Bicycles 29;15.04.2017;True;Approved
9233;1608;Trek Bicycles 49;26.02.2017;True;Approved
9234;1039;Trek Bicycles 38;20.01.2017;False;Approved
9235;2566;Trek Bicycles 14;04.10.2017;False;Approved
9236;895;Trek Bicycles 84;06.03.2017;False;Approved
9237;1460;Trek Bicycles 38;18.12.2017;True;Approved
9238;619;OHM Cycles 53;05.02.2017;True;Approved
9239;2439;Solex 38;12.12.2017;True;Approved
9240;11;WeareA2B 10;30.10.2017;True;Approved
9241;1384;OHM Cycles 9;03.03.2017;False;Approved
9242;262;WeareA2B 91;15.06.2017;False;Approved
9243;2845;OHM Cycles 99;07.11.2017;False;Approved
9244;1976;Solex 71;28.03.2017;True;Approved
9245;1713;Solex 10;28.01.2017;True;Approved
9246;204;Giant Bicycles 39;21.05.2017;True;Approved
9247;1482;Solex 45;24.03.2017;True;Approved
9248;1122;Norco Bicycles 88;05.09.2017;False;Approved
9249;24;OHM Cycles 52;13.11.2017;True;Approved
9250;366;Norco Bicycles 0;14.03.2017;False;Approved
9251;1625;Trek Bicycles 35;13.05.2017;False;Approved
9252;3111;Solex 41;12.11.2017;False;Approved
9253;2147;OHM Cycles 95;27.08.2017;True;Approved
9254;946;Solex 79;16.09.2017;False;Approved
9255;1645;OHM Cycles 61;18.03.2017;True;Approved
9256;1087;WeareA2B 48;16.12.2017;True;Approved
9257;1329;Norco Bicycles 82;13.06.2017;False;Approved
9258;65;Norco Bicycles 81;16.08.2017;False;Approved
9259;2931;Norco Bicycles 28;19.06.2017;False;Approved
9260;2687;Giant Bicycles 1;25.06.2017;False;Approved
9261;584;WeareA2B 50;09.01.2017;False;Approved
9262;3048;OHM Cycles 37;26.11.2017;False;Approved
9263;248;Solex 62;11.08.2017;False;Approved
9264;523;Solex 13;15.05.2017;False;Approved
9265;1571;Solex 21;27.12.2017;False;Approved
9266;704;Giant Bicycles 39;24.02.2017;True;Approved
9267;1232;Trek Bicycles 35;27.08.2017;False;Approved
9268;2064;Norco Bicycles 16;06.05.2017;True;Approved
9269;986;WeareA2B 76;14.09.2017;False;Approved
9270;529;Trek Bicycles 49;20.03.2017;False;Approved
9271;1623;WeareA2B 63;23.05.2017;False;Approved
9272;2221;WeareA2B 89;13.08.2017;True;Approved
9273;3077;Solex 43;06.11.2017;False;Approved
9274;1025;Giant Bicycles 33;13.06.2017;False;Approved
9275;2570;Trek Bicycles 84;10.03.2017;True;Approved
9276;731; 0;15.07.2017;True;Approved
9277;2585;Norco Bicycles 81;11.08.2017;True;Approved
9278;1218;Giant Bicycles 87;12.10.2017;False;Approved
9279;2647;OHM Cycles 0;31.10.2017;True;Approved
9280;1017;Trek Bicycles 40;10.01.2017;False;Approved
9281;304;Giant Bicycles 66;26.06.2017;False;Approved
9282;2761;Giant Bicycles 39;22.08.2017;False;Approved
9283;479;Solex 38;15.10.2017;True;Approved
9284;1594;Trek Bicycles 3;16.10.2017;True;Cancelled
9285;213;Trek Bicycles 45;17.07.2017;False;Approved
9286;1303;Giant Bicycles 78;15.10.2017;True;Approved
9287;315;OHM Cycles 52;04.02.2017;True;Approved
9288;896;OHM Cycles 56;12.05.2017;True;Approved
9289;978;OHM Cycles 98;21.06.2017;False;Approved
9290;2937;Solex 43;16.09.2017;True;Approved
9291;2095;Norco Bicycles 100;24.05.2017;False;Approved
9292;3083;Solex 2;24.09.2017;True;Approved
9293;2587;Solex 46;13.05.2017;False;Approved
9294;3373;Solex 45;16.11.2017;False;Approved
9295;679;WeareA2B 92;26.08.2017;True;Approved
9296;1340;Norco Bicycles 18;25.10.2017;True;Approved
9297;2048;OHM Cycles 46;04.04.2017;False;Approved
9298;1807;Giant Bicycles 35;28.10.2017;True;Approved
9299;1555;Trek Bicycles 19;27.02.2017;True;Approved
9300;94;Trek Bicycles 14;18.08.2017;False;Approved
9301;3390;OHM Cycles 46;20.06.2017;;Approved
9302;730;WeareA2B 89;25.07.2017;True;Approved
9303;3073;Norco Bicycles 28;01.01.2017;False;Approved
9304;258;OHM Cycles 95;04.01.2017;False;Approved
9305;924;Trek Bicycles 20;18.03.2017;False;Approved
9306;289;WeareA2B 63;03.03.2017;True;Approved
9307;2144;Solex 71;22.05.2017;False;Approved
9308;3406;Norco Bicycles 28;18.09.2017;True;Approved
9309;1330;Trek Bicycles 14;14.03.2017;True;Approved
9310;1451;Solex 21;13.01.2017;True;Approved
9311;1344;Solex 36;06.11.2017;True;Approved
9312;1576;Giant Bicycles 95;26.06.2017;True;Approved
9313;3266;Giant Bicycles 11;21.02.2017;False;Approved
9314;3351;OHM Cycles 9;25.04.2017;False;Approved
9315;541;Norco Bicycles 77;13.03.2017;False;Approved
9316;815;Trek Bicycles 64;14.09.2017;False;Approved
9317;662;WeareA2B 48;28.03.2017;False;Approved
9318;2618;Norco Bicycles 67;22.06.2017;True;Approved
9319;1663;Norco Bicycles 9;16.11.2017;False;Approved
9320;1084;Giant Bicycles 31;25.09.2017;True;Cancelled
9321;1477;OHM Cycles 56;03.05.2017;True;Approved
9322;1600;Giant Bicycles 50;10.06.2017;False;Approved
9323;3300;Solex 30;11.12.2017;False;Approved
9324;1131;Giant Bicycles 94;06.01.2017;False;Approved
9325;1635;Giant Bicycles 60;13.08.2017;False;Approved
9326;2310; 0;25.10.2017;False;Approved
9327;182;Trek Bicycles 5;01.07.2017;False;Approved
9328;2732;Giant Bicycles 78;28.06.2017;False;Approved
9329;2787;Solex 8;09.04.2017;True;Approved
9330;3247;WeareA2B 10;27.10.2017;True;Approved
9331;3318;WeareA2B 15;16.06.2017;False;Approved
9332;685;Giant Bicycles 66;09.09.2017;True;Approved
9333;1450;OHM Cycles 51;19.01.2017;True;Approved
9334;505;Solex 0;30.08.2017;True;Approved
9335;856;WeareA2B 48;19.12.2017;True;Approved
9336;3479;Trek Bicycles 84;26.05.2017;True;Approved
9337;1706;Trek Bicycles 80;14.10.2017;False;Approved
9338;2406;Solex 62;22.03.2017;True;Approved
9339;3102;Giant Bicycles 95;15.09.2017;False;Approved
9340;97;Giant Bicycles 1;19.09.2017;False;Approved
9341;3368;Norco Bicycles 28;17.11.2017;True;Approved
9342;559;OHM Cycles 0;19.04.2017;False;Approved
9343;1497;Solex 28;21.05.2017;True;Approved
9344;1187;Solex 21;21.01.2017;True;Approved
9345;3167;Giant Bicycles 39;24.04.2017;;Approved
9346;2023;Solex 0;25.03.2017;False;Approved
9347;3469;Solex 8;06.08.2017;False;Approved
9348;3044;WeareA2B 50;31.08.2017;True;Approved
9349;669;Solex 45;25.10.2017;False;Approved
9350;1654;Norco Bicycles 61;26.08.2017;False;Approved
9351;2672;OHM Cycles 99;01.07.2017;True;Approved
9352;1970;Giant Bicycles 69;16.03.2017;True;Approved
9353;2317;Solex 45;11.07.2017;False;Approved
9354;2187;Trek Bicycles 98;06.04.2017;True;Approved
9355;1093;Norco Bicycles 77;27.06.2017;True;Approved
9356;469;Norco Bicycles 0;18.06.2017;True;Approved
9357;3118;OHM Cycles 33;24.06.2017;False;Approved
9358;3147;Solex 41;21.08.2017;False;Approved
9359;3115;Giant Bicycles 39;13.04.2017;False;Approved
9360;2316;Norco Bicycles 67;10.07.2017;False;Approved
9361;3282;Giant Bicycles 32;19.08.2017;True;Approved
9362;558;Giant Bicycles 33;06.02.2017;;Approved
9363;871;Solex 62;01.01.2017;False;Approved
9364;1383;Solex 91;17.05.2017;True;Approved
9365;1670;WeareA2B 74;27.10.2017;True;Approved
9366;2785;Trek Bicycles 5;13.09.2017;False;Approved
9367;1254;Solex 36;23.11.2017;True;Approved
9368;1693;WeareA2B 26;16.06.2017;;Approved
9369;1948;WeareA2B 76;15.07.2017;True;Approved
9370;2409;Norco Bicycles 90;13.03.2017;True;Approved
9371;2584;Giant Bicycles 0;16.03.2017;True;Approved
9372;1480;Solex 13;25.06.2017;True;Approved
9373;677;OHM Cycles 80;26.06.2017;False;Approved
9374;2688;Solex 43;24.07.2017;False;Approved
9375;1584;OHM Cycles 52;28.12.2017;True;Approved
9376;1881;Solex 36;25.11.2017;True;Approved
9377;430;Norco Bicycles 23;26.10.2017;True;Approved
9378;1053;OHM Cycles 19;01.04.2017;True;Approved
9379;3306;WeareA2B 26;10.08.2017;True;Approved
9380;1872;Solex 2;07.05.2017;True;Approved
9381;1472;Solex 17;14.02.2017;True;Approved
9382;3134;Solex 63;27.10.2017;False;Approved
9383;3145;Solex 0;05.04.2017;False;Approved
9384;2027;Trek Bicycles 45;08.02.2017;True;Approved
9385;3135;Solex 73;18.05.2017;False;Approved
9386;710;WeareA2B 63;28.08.2017;;Approved
9387;3223;Norco Bicycles 77;25.05.2017;True;Approved
